,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
2871,3/29/2020,Colombia,,,,Colombia,Colombiacheck,"Last week, the Valle del Lili Foundation in Cali summoned a press conference to speak about a ""Treatment of infection with coronavirus (COVID-19)."" It was “a treatment option through two medications such as: Hydroxychloroquine and Azithromycin, which can rapidly decrease the growth and expansion of the virus in the patient, decrease the possibility of serious illness or respiratory failure, as well as the possibility of contagion to others,"" according to the press release.",Facebook,https://www.facebook.com/permalink.php?story_fbid=852961611885876&id=100015161350931,https://colombiacheck.com/chequeos/tratamiento-difundido-por-clinica-de-cali-para-covid-19-no-tiene-aun-evidencia-cientifica,Spanish,partly false,Treatment released by Cali clinic for COVID-19 does not yet have conclusive scientific evidence.,cures,['Colombia'],facebook.com,https://www.facebook.com/permalink.php?story_fbid=852961611885876&id=100015161350931,facebook.com,2020-03-29,"['week', 'valle', 'del', 'lili', 'foundation', 'cali', 'summoned', 'press', 'conference', 'speak', 'treatment', 'infection', 'coronavirus', 'covid', 'treatment', 'option', 'medications', 'hydroxychloroquine', 'azithromycin', 'rapidly', 'decrease', 'growth', 'expansion', 'virus', 'patient', 'decrease', 'possibility', 'illness', 'respiratory', 'failure', 'possibility', 'contagion', 'according', 'press', 'release']"
3158,4/1/2020,Colombia,,,,Colombia,La Silla Vacía,Hydroxychloroquine and Azithromycin are cures for COVID-19.,Facebook,https://www.facebook.com/jhon.murcia.4/posts/3110433455657490,https://lasillavacia.com/detector-no-no-se-ha-comprobado-hidroxicloroquina-mas-azitromicina-curen-covid-19,Spanish,no evidence,"There are hopeful trials but they are small, early and have methodological issues raised by experts. There is no controlled clinical trial. Some trials are ongoing.",spread,['Colombia'],facebook.com,https://www.facebook.com/jhon.murcia.4/posts/3110433455657490,facebook.com,2020-04-01,"['hydroxychloroquine', 'azithromycin', 'cures', 'covid']"
3573,4/6/2020,Brazil,,,,Brazil,Estadão Verifica,"A study from Dr. Vladimir Zelenko had 100% success on using hydroxychloroquine, zinc and azithromycin to cure coronavirus.",YouTube,Unavaliable,https://politica.estadao.com.br/blogs/estadao-verifica/estudo-do-medico-vladimir-zelenko-com-hidroxicloroquina-nao-tem-comprovacao-cientifica/,Portuguese,false,The study wasn't published in any science magazine nor there is any evidence of its realization; the only suggestion that such a study exists are the author's unverified claims.,cures,['Brazil'],N/A,Unavaliable,N/A,2020-04-06,"['study', 'vladimir', 'zelenko', '100', 'success', 'hydroxychloroquine', 'zinc', 'azithromycin', 'cure', 'coronavirus']"
4046,4/12/2020,United States,,,,United States,Science Feedback,Hydroxychloroquine-azithromycin is a proven cure for COVID-19 patients.,"Anonymous, Tech Startups",https://archive.fo/cO6HN,https://healthfeedback.org/claimreview/claim-that-hydroxychloroquine-azithromycin-is-a-proven-cure-for-covid-19-patients-is-misleading-and-unsupported/,English,misleading,"Clinical trials adhere to strict rules of design and execution. While abiding by these rules calls for lengthier or more complex trials, these rules are necessary to produce reliable results that can be used to conclusively identify effective therapies. Among the important rules of the scientific method, control groups are essential in order to provide an objective reference point. Contrary to numerous sensationalized headlines, many recent studies on the effects of hydroxychloroquine used alone or in combination with other drugs to treat COVID-19 have been inconclusive due to flawed study design.",cures,['United States'],archive.fo,https://techstartups.com/2020/04/06/french-researcher-dr-didier-raoult-has-now-treated-1000-coronavirus-patient-with-99-3-success-rate/?fbclid=IwAR0v98O6kY5GUjCyYwaVhQn6DXLyufJ1TvF6z3kzO_9Vaj5QakYGjc4GRbo,techstartups.com,2020-04-12,"['hydroxychloroquine', 'azithromycin', 'proven', 'cure', 'covid', 'patients']"
4103,4/13/2020,Ireland,,,,Ireland,TheJournal.ie,"COVID-19 can be cured within 12 hours by taking a combination of hydroxychloroquine, which is used to treat malaria, and 'zpac', which is an antiobiotic called azithromycin.",Facebook post,https://img2.thejournal.ie/inline/5074032/original/?width=630&version=5074032,https://www.thejournal.ie/does-hydroxychloroquine-help-coronavirus-5074015-Apr2020/,English,false,"There is no evidence that hydroxychloroquine and azithromycin ('zpac') can cure COVID-19 within 12 hours. Clinical trials into their use continue, but there are as yet no conclusive results.",cures,['Ireland'],thejournal.ie,https://img2.thejournal.ie/inline/5074032/original/?width=630&version=5074032,thejournal.ie,2020-04-13,"['covid', 'cured', 'hours', 'taking', 'combination', 'hydroxychloroquine', 'treat', 'malaria', 'zpac', 'antiobiotic', 'called', 'azithromycin']"
4656,4/23/2020,Tanzania,United States,Kenya,,"Tanzania, United States, Kenya",PesaCheck,A video posted on Facebook claiming that chloroquine and azithromycin are proven cures of COVID-19,Facebook,https://www.facebook.com/Reuben.Kutit/videos/vb.100004771261413/1559782647524096/?type=2&theater,https://pesacheck.org/fact-check-are-hydroxychloroquine-and-azithromycin-effective-against-covid-19-e80d7142c61f,English,false,"The US Food and Drug Administration said there is no approved cure for COVID-19, but several FDA-approved treatments that may help ease the symptoms, should doctors choose to prescribe them.",cures,"['Tanzania', 'United States', 'Kenya']",facebook.com,https://www.facebook.com/Reuben.Kutit/videos/vb.100004771261413/1559782647524096/?type=2&theater,facebook.com,2020-04-23,"['video', 'posted', 'facebook', 'claiming', 'chloroquine', 'azithromycin', 'proven', 'cures', 'covid']"
6344,5/8/2020,Mexico,Peru,,,"Mexico, Peru",Animal Político,"There are dozens of posts on Facebook and Twitter that list a number of plants and foods that purportedly contain ""natural azithromycin."" These claims went viral amid studies being done on azithromycin as a possible treatment against COVID-19.",Facebook and Twitter,https://www.facebook.com/LaIBERIAdigital/posts/117755049928324,https://www.animalpolitico.com/elsabueso/azitromicina-covid-19-compuesto-natural/,Spanish,false,"Azithromycin is a synthetic drug that is not found naturally in any of the foods listed. Furthermore, neither azithromycin nor any other drug or food has been proven effective in curing COVID-19.",cures,"['Mexico', 'Peru']",facebook.com,https://www.facebook.com/LaIBERIAdigital/posts/117755049928324,facebook.com,2020-05-08,"['dozens', 'posts', 'facebook', 'twitter', 'list', 'number', 'plants', 'foods', 'purportedly', 'contain', 'natural', 'azithromycin', 'claims', 'went', 'viral', 'amid', 'studies', 'azithromycin', 'possible', 'treatment', 'covid']"
5486,5/11/2020,Brazil,,,,Brazil,Estadão Verifica,A video of a Brazilian man claiming that azithromycin and ivermectin cure people with COVID-19.,Facebook,https://www.facebook.com/celio.alves.35977897/videos/vb.100035647085257/253360302528871/?type=2&theater,https://politica.estadao.com.br/blogs/estadao-verifica/sem-eficacia-comprovada-contra-covid-19-azitromicina-e-ivermectina-nao-devem-ser-tomados-sem-prescricao-medica/,Portuguese,false,"Scientists are researching the effectiveness of these two drugs against the novel coronavirus, but still there is no evidence that they work. The use of drugs without medical prescription can cause serious damage to people's health.",,['Brazil'],facebook.com,https://www.facebook.com/celio.alves.35977897/videos/vb.100035647085257/253360302528871/?type=2&theater,facebook.com,2020-05-11,"['video', 'brazilian', 'man', 'claiming', 'azithromycin', 'ivermectin', 'cure', 'people', 'covid']"
6782,6/4/2020,Brazil,,,,Brazil,Agência Lupa,"Maria Virgínia Casagrande, first lady of the Brazilian State of Espirito Santo, was cured of COVID-19 after being treated with a protocol of hydroxychloroquine and azithromycin.",Facebook,https://www.facebook.com/photo.php?fbid=2698241843796030&set=a.1387664751520419&type=3,https://piaui.folha.uol.com.br/lupa/2020/06/04/verificamos-primeira-dama-unimed-hidroxicloroquina/,Portuguese,false,"This alledged protocol is not applied by the CIAS Hospital, where she was treated for COVID-19 and released after four days. This information was confirmed by Unimed Vitória, who manages the hospital.",,['Brazil'],facebook.com,https://www.facebook.com/photo.php?fbid=2698241843796030&set=a.1387664751520419&type=3,facebook.com,2020-06-04,"['maria', 'virgínia', 'casagrande', 'lady', 'brazilian', 'state', 'espirito', 'santo', 'cured', 'covid', 'treated', 'protocol', 'hydroxychloroquine', 'azithromycin']"
6725,6/5/2020,Brazil,,,,Brazil,Estadão Verifica,Azithromycin and ivermectin are efficient medicines to cure COVID-19.,Facebook posts,Unavaliable,https://politica.estadao.com.br/blogs/estadao-verifica/automedicacao-em-casos-de-covid-19-e-perigosa-nao-siga-receitas-de-redes-sociais/,Portuguese,false,Both drugs are effective in vitro but up to now have failed to cure COVID-19 on people.,cures,['Brazil'],N/A,Unavaliable,N/A,2020-06-05,"['azithromycin', 'ivermectin', 'efficient', 'medicines', 'cure', 'covid']"
7269,6/19/2020,Brazil,,,,Brazil,Aos Fatos,"When symptoms of COVID-19 appear, people should take azithromycin, ivermectin and Anitta.",Facebook and WhatsApp,https://www.facebook.com/photo.php?fbid=10223351558557952&set=a.10201673454178891&type=3,https://www.aosfatos.org/noticias/azitromicina-ivermectina-e-nitazoxanida-nao-tem-eficacia-comprovada-contra-covid-19/,Portuguese,false,"There is still no effective remedy against the infection, according to scientists, medical entities and health authorities. In addition, self-medication with these compounds can pose health risks.",cures,['Brazil'],facebook.com,https://www.facebook.com/photo.php?fbid=10223351558557952&set=a.10201673454178891&type=3,facebook.com,2020-06-19,"['symptoms', 'covid', 'appear', 'people', 'azithromycin', 'ivermectin', 'anitta']"
